player_id,year,season_number,team_id,name,age,years,position,role,development_player,foreign_player,registered_roster,salary,jersey_number,season_injury_days,fa_eligible_years,z_abilities_snapshot.Bat_Aggression,z_abilities_snapshot.Bat_BBCreate,z_abilities_snapshot.Bat_Barrel,z_abilities_snapshot.Bat_Impact,z_abilities_snapshot.Bat_KAvoid,z_abilities_snapshot.Bat_Loft,z_abilities_snapshot.Bat_Platoon,z_abilities_snapshot.Bat_Spray,z_abilities_snapshot.C_Blocking,z_abilities_snapshot.C_FieldSecure,z_abilities_snapshot.C_Framing,z_abilities_snapshot.C_GameCall,z_abilities_snapshot.C_Throw,z_abilities_snapshot.IF_Exchange,z_abilities_snapshot.IF_PositionFit,z_abilities_snapshot.IF_Reach,z_abilities_snapshot.IF_Secure,z_abilities_snapshot.IF_ThrowAccuracy,z_abilities_snapshot.IF_ThrowPower,z_abilities_snapshot.OF_ArmAccuracy,z_abilities_snapshot.OF_ArmPower,z_abilities_snapshot.OF_PositionFit,z_abilities_snapshot.OF_Reach,z_abilities_snapshot.OF_Release,z_abilities_snapshot.OF_Route,z_abilities_snapshot.OF_Secure,z_abilities_snapshot.PF_Reach,z_abilities_snapshot.PF_Secure,z_abilities_snapshot.PF_Throw,z_abilities_snapshot.Pit_BBPrevent,z_abilities_snapshot.Pit_BarrelDeny,z_abilities_snapshot.Pit_EdgeRate,z_abilities_snapshot.Pit_Efficiency,z_abilities_snapshot.Pit_FatigueResist,z_abilities_snapshot.Pit_HoldRunner,z_abilities_snapshot.Pit_ImpactLimit,z_abilities_snapshot.Pit_KCreate,z_abilities_snapshot.Pit_LoftControl,z_abilities_snapshot.Pit_Stamina,z_abilities_snapshot.Run_Judgment,z_abilities_snapshot.Run_Speed,z_abilities_snapshot.Run_Steal,raw_abilities_snapshot.max_velocity,position_aptitudes_snapshot.catcher,position_aptitudes_snapshot.center,position_aptitudes_snapshot.first,position_aptitudes_snapshot.left,position_aptitudes_snapshot.right,position_aptitudes_snapshot.second,position_aptitudes_snapshot.shortstop,position_aptitudes_snapshot.third,position_experience_snapshot.catcher,position_experience_snapshot.center,position_experience_snapshot.first,position_experience_snapshot.left,position_experience_snapshot.right,position_experience_snapshot.second,position_experience_snapshot.shortstop,position_experience_snapshot.third,batter_stats.at_bats,batter_stats.double_plays,batter_stats.doubles,batter_stats.errors,batter_stats.games,batter_stats.hit_by_pitches,batter_stats.hits,batter_stats.home_runs,batter_stats.pitches_seen,batter_stats.plate_appearances,batter_stats.runs,batter_stats.runs_batted_in,batter_stats.sacrifice_flies,batter_stats.sacrifices,batter_stats.stolen_base_attempts,batter_stats.stolen_bases,batter_stats.strikeouts,batter_stats.triples,batter_stats.walks,pitcher_stats.batters_faced,pitcher_stats.complete_games,pitcher_stats.earned_runs,pitcher_stats.games,pitcher_stats.ground_balls_allowed,pitcher_stats.hit_batters,pitcher_stats.hits_allowed,pitcher_stats.holds,pitcher_stats.home_runs_allowed,pitcher_stats.infield_flies_allowed,pitcher_stats.line_drives_allowed,pitcher_stats.losses,pitcher_stats.outfield_flies_allowed,pitcher_stats.outs_pitched,pitcher_stats.pitches_thrown,pitcher_stats.quality_starts,pitcher_stats.relief_appearances,pitcher_stats.runs_allowed,pitcher_stats.saves,pitcher_stats.shutouts,pitcher_stats.starts,pitcher_stats.strikeouts,pitcher_stats.walks,pitcher_stats.wins,farm_batter_stats.at_bats,farm_batter_stats.double_plays,farm_batter_stats.doubles,farm_batter_stats.errors,farm_batter_stats.games,farm_batter_stats.hit_by_pitches,farm_batter_stats.hits,farm_batter_stats.home_runs,farm_batter_stats.pitches_seen,farm_batter_stats.plate_appearances,farm_batter_stats.runs,farm_batter_stats.runs_batted_in,farm_batter_stats.sacrifice_flies,farm_batter_stats.sacrifices,farm_batter_stats.stolen_base_attempts,farm_batter_stats.stolen_bases,farm_batter_stats.strikeouts,farm_batter_stats.triples,farm_batter_stats.walks,farm_pitcher_stats.batters_faced,farm_pitcher_stats.complete_games,farm_pitcher_stats.earned_runs,farm_pitcher_stats.games,farm_pitcher_stats.ground_balls_allowed,farm_pitcher_stats.hit_batters,farm_pitcher_stats.hits_allowed,farm_pitcher_stats.holds,farm_pitcher_stats.home_runs_allowed,farm_pitcher_stats.infield_flies_allowed,farm_pitcher_stats.line_drives_allowed,farm_pitcher_stats.losses,farm_pitcher_stats.outfield_flies_allowed,farm_pitcher_stats.outs_pitched,farm_pitcher_stats.pitches_thrown,farm_pitcher_stats.quality_starts,farm_pitcher_stats.relief_appearances,farm_pitcher_stats.runs_allowed,farm_pitcher_stats.saves,farm_pitcher_stats.shutouts,farm_pitcher_stats.starts,farm_pitcher_stats.strikeouts,farm_pitcher_stats.walks,farm_pitcher_stats.wins,arsenal_snapshot_json,advanced_stats_json,farm_advanced_stats_json
98604,2016,-9,1,西宮 格之紳,19,1,1,reliever,false,false,支配下,850,0,461,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,0.6408,1.6914,-0.5988,0.51,1.7267,0.4026,0.3567,1.6434,0.838,-0.0564,-1.0164,-0.8465,-1.5824,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,3,23,,1,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,87,,3,22,34,1,16,5,,3,11,,14,62,390,,22,4,,,,18,8,,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":3},""plate_appearances"":5,""re24"":-0.461,""woba_denominator"":4,""woba_numerator"":1.38,""xwoba_denominator"":4,""xwoba_numerator"":1.804}","{""defensive_outs_by_position"":{""1"":62},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":87,""re24"":-4.235,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":86,""woba_numerator"":21.054,""xwoba_denominator"":86,""xwoba_numerator"":26.421}"
98604,2017,-8,1,西宮 格之紳,20,2,1,reliever,false,false,支配下,350,0,0,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,0.6678,1.8806,-0.6572,0.5867,1.8964,0.3149,0.5079,1.867,0.8577,0.1394,-1.0164,-0.8465,-1.5824,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]",,
98604,2018,-7,1,西宮 格之紳,21,3,1,reliever,false,false,支配下,1100,0,52,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,0.7943,1.9907,-0.5876,0.8591,1.8252,0.4143,0.7051,2.0601,0.728,0.0505,-1.0164,-0.8465,-1.5824,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,36,,7,6,,,9,,3,,,,,19,183,,6,7,,,,9,8,,,,,,,,,,,,,,,,,,,,,114,,5,28,45,1,22,11,3,2,24,1,19,81,502,,28,10,3,,,25,11,2,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":19},""plate_appearances"":36,""re24"":4.112,""woba_denominator"":36,""woba_numerator"":17.26,""xwoba_denominator"":36,""xwoba_numerator"":13.89}","{""defensive_outs_by_position"":{""1"":81},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.006},""errr_by_position"":{""1"":0.0},""fielding_chances"":2,""fielding_chances_by_position"":{""1"":2},""fielding_outs"":2,""fielding_outs_by_position"":{""1"":2},""oaa_by_position"":{""1"":0.006},""plate_appearances"":114,""re24"":-2.877,""rngr_by_position"":{""1"":0.006},""uzr_by_position"":{""1"":0.006},""woba_denominator"":113,""woba_numerator"":32.958,""xwoba_denominator"":113,""xwoba_numerator"":36.343}"
98604,2019,-6,1,西宮 格之紳,22,4,1,reliever,false,false,支配下,1100,0,0,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,0.9756,2.0975,-0.4866,0.9774,1.9574,0.5976,0.8906,2.0679,0.9666,0.1564,-1.0164,-0.8465,-1.5824,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,52,,3,11,,,12,1,,,,,,34,221,,11,3,,,,16,6,1,,,,,,,,,,,,,,,,,,,,163,,12,44,77,2,31,25,3,9,32,2,25,120,697,,44,13,,,,33,12,4,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":34},""plate_appearances"":52,""re24"":-1.06,""woba_denominator"":49,""woba_numerator"":15.434,""xwoba_denominator"":49,""xwoba_numerator"":13.684}","{""defensive_outs_by_position"":{""1"":120},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":163,""re24"":-1.778,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":159,""woba_numerator"":41.921,""xwoba_denominator"":159,""xwoba_numerator"":45.539}"
98604,2020,-5,1,西宮 格之紳,23,5,1,reliever,false,false,支配下,2700,0,0,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,1.2168,2.4737,-0.1908,1.1839,2.2192,0.8768,0.9047,2.2463,1.222,0.3191,-1.0164,-0.8465,-1.5824,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,145,,12,35,31,,35,4,3,3,17,2,18,99,607,,35,13,,,,30,13,,,,,,,,,,,,,,,,,,,,,35,,,10,25,1,3,4,,2,17,,12,30,140,,10,,4,,,7,1,1,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":99},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":145,""re24"":0.247,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":142,""woba_numerator"":45.425,""xwoba_denominator"":142,""xwoba_numerator"":46.003}","{""defensive_outs_by_position"":{""1"":30},""plate_appearances"":35,""re24"":-5.522,""woba_denominator"":35,""woba_numerator"":4.417,""xwoba_denominator"":35,""xwoba_numerator"":9.25}"
98604,2021,-4,1,西宮 格之紳,24,6,1,reliever,false,false,支配下,3800,0,35,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,1.2466,2.4218,-0.1908,1.1839,2.1757,0.8768,0.9047,2.2463,1.2698,0.2918,-1.0164,-0.8465,-1.5824,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,98,,12,22,,1,23,2,1,,,,,63,443,,22,12,,,,18,9,,,,,,,,,,,,,,,,,,,,,74,,3,22,59,2,16,6,,9,30,,31,58,293,,22,3,12,,,11,1,1,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":63},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":98,""re24"":0.758,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":96,""woba_numerator"":29.422,""xwoba_denominator"":96,""xwoba_numerator"":30.27}","{""defensive_outs_by_position"":{""1"":58},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.006},""errr_by_position"":{""1"":0.0},""fielding_chances"":2,""fielding_chances_by_position"":{""1"":2},""fielding_outs"":2,""fielding_outs_by_position"":{""1"":2},""oaa_by_position"":{""1"":0.006},""plate_appearances"":74,""re24"":-6.758,""rngr_by_position"":{""1"":0.006},""uzr_by_position"":{""1"":0.006},""woba_denominator"":72,""woba_numerator"":16.577,""xwoba_denominator"":72,""xwoba_numerator"":19.01}"
98604,2022,-3,1,西宮 格之紳,25,7,1,reliever,false,false,支配下,3600,0,0,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,1.628,2.513,-0.1177,1.1984,2.3669,1.0875,1.0362,2.3034,1.3255,0.4461,-1.0164,-0.8465,-1.5824,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,216,,18,51,17,1,49,7,2,3,16,,7,152,929,,51,19,,,,43,19,2,,,,,,,,,,,,,,,,,,,,25,,1,7,52,,5,2,,8,30,,31,17,124,,7,1,,,,9,3,,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":152},""plate_appearances"":216,""re24"":-5.63,""woba_denominator"":214,""woba_numerator"":61.454,""xwoba_denominator"":214,""xwoba_numerator"":64.276}","{""defensive_outs_by_position"":{""1"":17},""plate_appearances"":25,""re24"":-0.752,""woba_denominator"":25,""woba_numerator"":6.837,""xwoba_denominator"":25,""xwoba_numerator"":6.436}"
98604,2023,-2,1,西宮 格之紳,26,8,1,reliever,false,false,支配下,6100,0,0,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,1.628,2.513,-0.1177,1.246,2.3669,1.0875,1.0954,2.3034,1.3255,0.4461,-1.0164,-0.8465,-1.5824,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,184,,9,47,,2,36,4,1,,,,,140,754,,47,9,,,,45,11,2,,,,,,,,,,,,,,,,,,,,24,,,6,69,,2,3,,8,31,,27,19,105,,6,,,,,6,2,,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":140},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":184,""re24"":-12.648,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":182,""woba_numerator"":43.329,""xwoba_denominator"":182,""xwoba_numerator"":53.133}","{""defensive_outs_by_position"":{""1"":19},""plate_appearances"":24,""re24"":-2.237,""woba_denominator"":24,""woba_numerator"":3.507,""xwoba_denominator"":24,""xwoba_numerator"":5.774}"
98604,2024,-1,1,西宮 格之紳,27,9,1,reliever,false,false,支配下,6900,0,0,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,1.4871,2.8378,-0.058,1.5822,2.7317,1.3335,1.3672,2.6247,1.502,0.7646,-1.0164,-0.8465,-1.5824,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,231,,10,62,22,1,35,20,2,4,8,3,11,183,935,,62,11,1,,,45,17,2,,,,,,,,,,,,,,,,,,,,20,,1,5,64,,2,2,,11,34,,27,16,90,,5,1,1,,,4,1,,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":183},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.006},""errr_by_position"":{""1"":0.0},""fielding_chances"":2,""fielding_chances_by_position"":{""1"":2},""fielding_outs"":2,""fielding_outs_by_position"":{""1"":2},""oaa_by_position"":{""1"":0.006},""plate_appearances"":231,""re24"":-14.194,""rngr_by_position"":{""1"":0.006},""uzr_by_position"":{""1"":0.006},""woba_denominator"":228,""woba_numerator"":49.553,""xwoba_denominator"":228,""xwoba_numerator"":66.382}","{""defensive_outs_by_position"":{""1"":16},""plate_appearances"":20,""re24"":-1.734,""woba_denominator"":20,""woba_numerator"":2.45,""xwoba_denominator"":20,""xwoba_numerator"":5.236}"
98604,2025,0,1,西宮 格之紳,28,10,1,reliever,false,false,支配下,8400,0,0,8,0.4786,-0.464,-0.9029,-0.3189,-0.5253,0.3567,0.2446,-0.7079,0.4081,-0.294,1.287,1.3406,1.4183,0.5417,0.5399,0.1349,-0.3568,1.4053,1.4253,0.2036,-0.2755,0.4355,0.6713,1.3294,0.2882,0.2798,0.2077,0.4645,0.0232,1.526,2.9263,0.1111,1.7815,3.0767,1.6097,1.2484,2.7642,1.6433,0.8705,-1.0164,-0.8465,-1.5824,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,146,,24,38,23,4,40,19,4,4,9,6,6,97,555,,38,24,2,,,32,7,4,,,,,,,,,,,,,,,,,,,,45,,2,11,44,1,7,4,,2,27,,14,36,169,,11,2,1,,,14,,,"[{""mastery"":1.01993883192539,""type"":""fork""},{""mastery"":0.871399729847908,""type"":""four_seam""},{""mastery"":0.47477423787117,""type"":""curve""},{""mastery"":-0.430386590063572,""type"":""cutter""},{""mastery"":-0.747588077783584,""type"":""changeup""}]","{""defensive_outs_by_position"":{""1"":97},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":-0.006},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""oaa_by_position"":{""1"":-0.008},""plate_appearances"":146,""re24"":5.072,""rngr_by_position"":{""1"":-0.006},""uzr_by_position"":{""1"":-0.006},""woba_denominator"":144,""woba_numerator"":50.781,""xwoba_denominator"":144,""xwoba_numerator"":47.591}","{""defensive_outs_by_position"":{""1"":36},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":45,""re24"":-4.02,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":43,""woba_numerator"":6.88,""xwoba_denominator"":43,""xwoba_numerator"":8.754}"
98608,2016,-9,2,芳沢 信忠,23,1,9,fielder,false,false,支配下,850,0,46,7,-0.4492,0.0474,0.5666,1.1103,1.3724,0.9242,1.6,0.4259,1.0211,0.5249,0.9762,0.7249,0.4069,0.8556,-0.209,0.8942,0.948,0.4449,1.2301,-0.0051,0.9758,0.3309,1.328,-0.0058,1.0252,0.8485,,,,,,,,,,,,,,0.1467,0.6035,1.44,,0,49,59,73,85,0,0,0,0,49,59,73,85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,6,17,2,108,7,119,4,1822,485,61,33,1,11,11,5,50,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":5.83,""defensive_outs_by_oaa_zone"":{""outfield"":2811},""defensive_outs_by_position"":{""9"":2811},""dpr_by_position"":{""9"":0.0},""drs_by_position"":{""9"":3.556},""errr_by_position"":{""9"":-0.543},""fielding_chances"":321,""fielding_chances_by_oaa_zone"":{""outfield"":321},""fielding_chances_by_position"":{""9"":321},""fielding_outs"":181,""fielding_outs_by_oaa_zone"":{""outfield"":181},""fielding_outs_by_position"":{""9"":181},""oaa_by_position"":{""9"":4.276},""oaa_by_zone"":{""outfield"":4.276},""plate_appearances"":485,""re24"":0.298,""rngr_by_position"":{""9"":4.099},""uzr_by_position"":{""9"":3.556},""woba_denominator"":474,""woba_numerator"":138.543,""xwoba_denominator"":474,""xwoba_numerator"":163.125}"
98608,2017,-8,2,芳沢 信忠,24,2,9,fielder,false,false,支配下,990,0,41,7,-0.4492,0.0474,0.5666,1.1103,1.3724,0.9242,1.6,0.3796,1.0211,0.5249,0.9762,0.7249,0.4069,0.8556,-0.209,0.8942,0.948,0.4449,1.2301,-0.0404,0.9758,0.3309,1.328,-0.0058,1.0252,0.8485,,,,,,,,,,,,,,0.1467,0.5403,1.44,,0,49,59,73,85,0,0,0,0,49,59,73,85,0,0,0,7,,,,2,,,,13,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,341,9,16,3,91,5,101,4,1521,382,44,34,1,4,8,3,56,,31,,,,,,,,,,,,,,,,,,,,,,,,,,"{""defensive_outs_by_oaa_zone"":{""outfield"":48},""defensive_outs_by_position"":{""7"":27,""9"":21},""dpr_by_position"":{""7"":0.0,""9"":0.0},""drs_by_position"":{""7"":-0.023,""9"":0.089},""errr_by_position"":{""7"":0.0,""9"":0.0},""fielding_chances"":6,""fielding_chances_by_oaa_zone"":{""outfield"":6},""fielding_chances_by_position"":{""7"":3,""9"":3},""fielding_outs"":4,""fielding_outs_by_oaa_zone"":{""outfield"":4},""fielding_outs_by_position"":{""7"":2,""9"":2},""oaa_by_position"":{""7"":-0.028,""9"":0.107},""oaa_by_zone"":{""outfield"":0.079},""plate_appearances"":7,""re24"":-1.212,""rngr_by_position"":{""7"":-0.023,""9"":0.089},""uzr_by_position"":{""7"":-0.023,""9"":0.089},""woba_denominator"":7,""xwoba_denominator"":7,""xwoba_numerator"":1.023}","{""bsr"":3.83,""defensive_outs_by_oaa_zone"":{""infield"":1487,""outfield"":756},""defensive_outs_by_position"":{""3"":1487,""7"":294,""8"":171,""9"":291},""dpr_by_position"":{""3"":-1.182,""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""3"":-1.211,""7"":1.032,""8"":0.423,""9"":0.535},""errr_by_position"":{""3"":-0.79,""7"":0.0,""8"":0.0,""9"":0.0},""fielding_chances"":295,""fielding_chances_by_oaa_zone"":{""infield"":189,""outfield"":106},""fielding_chances_by_position"":{""3"":189,""7"":37,""8"":45,""9"":24},""fielding_outs"":230,""fielding_outs_by_oaa_zone"":{""infield"":163,""outfield"":67},""fielding_outs_by_position"":{""3"":163,""7"":25,""8"":28,""9"":14},""oaa_by_position"":{""3"":-0.044,""7"":1.247,""8"":0.514,""9"":0.644},""oaa_by_zone"":{""infield"":-0.044,""outfield"":2.405},""plate_appearances"":382,""re24"":6.244,""rngr_by_position"":{""3"":0.761,""7"":1.032,""8"":0.423,""9"":0.535},""uzr_by_position"":{""3"":-1.211,""7"":1.032,""8"":0.423,""9"":0.535},""woba_denominator"":378,""woba_numerator"":124.346,""xwoba_denominator"":378,""xwoba_numerator"":126.817}"
